Delivery_ID,Truck_ID,Vehicle_Type,Truck_Age_Years,Vehicle_Status,Driver_ID,Driver_Name,Driver_Experience_Years,Driver_Performance_Score,Driver_Behaviour_Score,Delivery_Date,Route_Region,Route_Distance_KM,Delivery_Status,Delay_Hours,Delay_Reason,Fuel_Consumed_Liters,Fuel_Cost_EUR,Maintenance_Cost_EUR,Breakdown_Count,Downtime_Hours,Customer_ID,Customer_Name,Complaint_Category,Complaint_Status,Customer_Satisfaction_Score,Delivery_Revenue_EUR,Revenue_Loss_EUR
DEL-00097,TRK-091,Articulated Truck,3,Maintenance,DRV-046,Mrs. Laura Perez,12,58.87,46.68,2026-01-22,Kildare,267,Delayed,8.72,Route Inefficiency,46.08,86.92,1321.33,2,7.87,CUS-0142,"Wise, Hernandez and David",Damaged Goods,Escalated,3,1264.61,1241.75
DEL-00098,TRK-131,Articulated Truck,4,Active,DRV-019,Lori Johnson,14,68.51,60.26,2025-08-31,Dublin,347,On-Time,0.0,No Delay,67.02,115.6,390.3,0,0.0,CUS-0284,Thompson LLC,No Complaint,No Complaint,10,1967.1,0.0
DEL-00099,TRK-120,Refrigerated Truck,4,Maintenance,DRV-055,Matthew Barton,7,80.31,54.65,2026-04-10,Waterford,192,Failed,8.45,Traffic,40.7,76.78,1346.52,2,17.88,CUS-0062,"Cooley, Huerta and Allen",Driver Behaviour,Escalated,5,1323.88,738.37
DEL-00100,TRK-008,Rigid Truck,1,Active,DRV-087,Dr. Melissa Flores,12,68.82,61.51,2025-10-09,Meath,177,On-Time,0.0,No Delay,27.86,53.99,241.79,0,0.0,CUS-0424,"Kennedy, Hart and Graham",No Complaint,No Complaint,8,1383.64,0.0
DEL-00101,TRK-072,Refrigerated Truck,12,Active,DRV-038,Jacob Schmidt,14,74.77,54.8,2026-03-24,Kildare,95,On-Time,0.0,No Delay,23.2,43.81,4339.81,4,48.48,CUS-0214,Mendoza-Hobbs,No Complaint,No Complaint,10,655.75,0.0
DEL-00102,TRK-062,Articulated Truck,9,Maintenance,DRV-054,Mrs. Denise Nelson,1,50.92,42.03,2026-01-13,Kildare,229,Delayed,9.77,Driver Issue,55.2,108.43,1755.07,1,8.65,CUS-0233,"Andrews, Schroeder and Vaughn",Driver Behaviour,Open,5,1075.84,1322.31
DEL-00103,TRK-045,Articulated Truck,9,Maintenance,DRV-092,Tammy Sims,5,78.72,74.28,2026-03-29,Cork,363,On-Time,0.0,No Delay,83.42,184.05,2990.03,3,35.43,CUS-0453,Davis-Wilson,No Complaint,No Complaint,8,2607.71,0.0
DEL-00104,TRK-117,Articulated Truck,8,Breakdown,DRV-093,James Robinson,11,61.19,54.99,2026-04-10,Kildare,172,Delayed,17.15,Driver Issue,35.06,72.63,3166.0,3,32.63,CUS-0387,White-Fernandez,Delivery Delay,Open,4,1185.9,1959.55
DEL-00105,TRK-104,Refrigerated Truck,8,Maintenance,DRV-048,Brenda Rodriguez,1,70.93,45.81,2026-06-02,Cork,277,Delayed,14.12,Vehicle Breakdown,64.06,142.3,1592.4,1,8.56,CUS-0313,"Conway, Nelson and Fernandez",Missing Delivery,In Progress,1,1497.22,1523.07
DEL-00106,TRK-116,Van,6,Active,DRV-076,Leah Robertson,12,52.62,52.67,2025-12-30,Kildare,119,Delayed,4.84,Driver Issue,20.21,37.25,658.83,0,0.0,CUS-0321,Williams Ltd,Delivery Delay,Resolved,6,730.48,421.19
DEL-00107,TRK-035,Refrigerated Truck,4,Active,DRV-006,Carl Fisher,13,68.58,56.02,2026-04-11,Limerick,132,On-Time,0.0,No Delay,35.24,69.83,368.36,0,0.0,CUS-0274,Brown-Goodwin,No Complaint,No Complaint,8,789.57,0.0
DEL-00108,TRK-103,Van,12,Active,DRV-001,Natalie Leblanc,1,50.81,39.97,2026-04-12,Limerick,220,Delayed,7.98,Weather,63.28,136.64,2260.69,1,15.85,CUS-0447,Moore-Martin,Missing Delivery,Resolved,5,1613.93,664.0
DEL-00109,TRK-139,Refrigerated Truck,8,Active,DRV-092,Joshua Foster,3,72.72,66.73,2026-03-15,Waterford,144,Failed,11.96,Driver Issue,36.92,72.58,1038.16,0,0.0,CUS-0465,Dawson-Woods,Delivery Delay,In Progress,5,989.58,742.71
DEL-00110,TRK-073,Van,8,Maintenance,DRV-045,Sarah Ramos,9,85.32,79.81,2025-09-21,Dublin,39,Delayed,18.69,Driver Issue,10.0,18.2,3728.07,3,20.83,CUS-0337,"Smith, Vang and Stevens",Damaged Goods,Resolved,5,239.08,2258.12
DEL-00111,TRK-047,Refrigerated Truck,1,Active,DRV-019,David Parker,8,74.57,88.38,2026-05-18,Cork,244,On-Time,0.0,No Delay,40.07,86.51,1610.09,2,19.08,CUS-0264,Gonzalez-Mcintosh,No Complaint,No Complaint,9,1370.07,0.0
DEL-00112,TRK-034,Rigid Truck,10,Active,DRV-061,Ashley Gilbert,8,81.23,67.22,2026-01-26,Galway,132,Delayed,3.42,Vehicle Breakdown,28.06,58.66,2180.95,1,12.2,CUS-0123,Owens and Sons,Delivery Delay,Resolved,5,808.95,229.39
DEL-00113,TRK-031,Rigid Truck,6,Maintenance,DRV-055,Jimmy Strickland,2,73.85,74.66,2025-07-25,Meath,35,Failed,7.69,Vehicle Breakdown,8.98,15.8,2641.82,2,7.42,CUS-0032,"Carr, Frank and Williams",Missing Delivery,In Progress,1,247.17,220.19
DEL-00114,TRK-093,Articulated Truck,10,Maintenance,DRV-018,Steven Wilson,4,65.46,65.41,2025-06-19,Kildare,29,Delayed,6.78,Vehicle Breakdown,6.15,11.76,1735.64,1,9.6,CUS-0294,Howard-Roth,Delivery Delay,Resolved,1,146.02,638.6
DEL-00115,TRK-145,Articulated Truck,1,Active,DRV-087,Brandi Le,8,82.28,82.57,2025-10-01,Cork,362,On-Time,0.0,No Delay,78.58,158.14,238.05,0,0.0,CUS-0413,"Haas, Green and Donovan",No Complaint,No Complaint,10,2946.6,0.0
DEL-00116,TRK-021,Van,1,Active,DRV-083,Daniel Gomez,11,61.49,50.5,2025-11-19,Galway,335,On-Time,0.0,No Delay,54.66,113.03,145.81,0,0.0,CUS-0140,Chambers and Sons,No Complaint,No Complaint,8,2772.44,0.0
DEL-00117,TRK-054,Van,5,Active,DRV-086,Christopher Rogers,1,73.36,65.27,2026-04-01,Dublin,317,On-Time,0.0,No Delay,70.64,140.96,1569.33,1,8.99,CUS-0100,Brown-Atkins,No Complaint,No Complaint,8,2504.74,0.0
DEL-00118,TRK-100,Articulated Truck,7,Breakdown,DRV-010,Brittany Freeman,13,57.15,56.08,2025-10-28,Galway,192,Delayed,5.76,Traffic,42.6,80.28,1853.63,2,20.19,CUS-0409,Smith PLC,Delivery Delay,In Progress,2,1069.51,725.99
DEL-00119,TRK-134,Refrigerated Truck,3,Active,DRV-096,Andres Noble,6,100.0,86.64,2025-11-03,Waterford,130,On-Time,0.0,No Delay,24.58,48.81,378.88,0,0.0,CUS-0153,Davis-Douglas,No Complaint,No Complaint,10,1092.53,0.0
DEL-00120,TRK-004,Articulated Truck,1,Maintenance,DRV-009,Peter Harris,10,74.06,59.34,2026-05-16,Meath,74,Delayed,8.44,Traffic,16.64,37.12,2307.42,2,21.02,CUS-0133,Jackson-Anderson,Missing Delivery,In Progress,4,543.2,1356.67
DEL-00121,TRK-057,Refrigerated Truck,8,Active,DRV-031,William Bryant,4,77.23,69.18,2025-12-14,Dublin,115,Delayed,5.31,Driver Issue,27.61,50.56,810.01,0,0.0,CUS-0174,Mcmahon and Sons,Wrong Delivery,Open,4,637.06,470.51
DEL-00122,TRK-038,Articulated Truck,2,Active,DRV-086,Erica Moore,1,61.85,53.15,2026-03-06,Kildare,301,On-Time,0.0,No Delay,51.88,103.38,344.44,0,0.0,CUS-0210,Boyer-Houston,No Complaint,No Complaint,9,2513.12,0.0
DEL-00123,TRK-004,Van,10,Active,DRV-029,Kara Miller,13,99.97,100.0,2025-09-25,Galway,321,Delayed,9.5,Route Inefficiency,71.61,133.03,2258.95,3,13.34,CUS-0125,Woods-Rogers,Delivery Delay,Open,2,2033.81,1224.71
DEL-00124,TRK-086,Van,2,Active,DRV-009,Alex Reynolds,11,74.9,64.24,2025-09-17,Waterford,292,On-Time,0.0,No Delay,54.49,107.72,787.95,1,11.93,CUS-0074,"Vance, Hunter and Wilson",No Complaint,No Complaint,9,2435.48,0.0
DEL-00125,TRK-094,Refrigerated Truck,4,Active,DRV-099,Christine Wells,12,56.17,43.94,2025-11-26,Dublin,120,Delayed,11.04,Vehicle Breakdown,25.0,47.97,380.83,0,0.0,CUS-0359,Andrews-Henderson,Delivery Delay,In Progress,5,561.56,1359.48
DEL-00126,TRK-068,Rigid Truck,11,Breakdown,DRV-011,Peggy Kim,14,77.89,62.74,2025-06-15,Galway,365,On-Time,0.0,No Delay,116.85,194.88,4150.16,3,35.86,CUS-0149,"Jones, Norman and Jackson",No Complaint,No Complaint,8,1858.84,0.0
DEL-00127,TRK-024,Van,3,Active,DRV-004,Debra Ward,10,67.94,58.5,2026-01-14,Galway,95,Delayed,11.1,Traffic,16.79,35.65,1459.96,2,15.66,CUS-0290,Gibson LLC,Missing Delivery,Open,3,539.69,1549.94
DEL-00128,TRK-087,Articulated Truck,9,Active,DRV-050,Steven Gray,8,75.27,63.46,2026-03-16,Kildare,200,Delayed,12.94,Vehicle Breakdown,46.68,87.14,2799.22,2,21.2,CUS-0190,Coleman LLC,Damaged Goods,Resolved,1,1052.89,1211.35
DEL-00129,TRK-009,Rigid Truck,5,Active,DRV-011,Roberto Oconnor,11,67.0,64.63,2025-06-29,Cork,44,On-Time,0.0,No Delay,10.46,19.91,373.36,0,0.0,CUS-0214,"Lee, Brown and Colon",No Complaint,No Complaint,10,330.67,0.0
DEL-00130,TRK-073,Rigid Truck,9,Active,DRV-070,Ashley Murphy,4,63.58,53.77,2026-02-28,Kildare,292,Delayed,2.17,Traffic,61.2,129.99,1140.34,0,0.0,CUS-0340,Peck LLC,Delivery Delay,Resolved,6,1456.53,162.64
DEL-00131,TRK-014,Articulated Truck,4,Active,DRV-061,Kayla Barber,3,73.11,68.17,2026-02-18,Meath,264,On-Time,0.0,No Delay,53.77,108.28,1567.17,1,9.88,CUS-0388,Pham-Peters,No Complaint,No Complaint,9,1319.35,0.0
DEL-00132,TRK-119,Refrigerated Truck,8,Maintenance,DRV-016,Stephanie Mcmillan,13,48.75,40.54,2025-10-03,Meath,334,Delayed,10.83,Traffic,59.32,117.03,1389.86,1,8.38,CUS-0083,Adams and Sons,Driver Behaviour,Resolved,5,1916.88,839.37
DEL-00133,TRK-123,Articulated Truck,3,Active,DRV-094,Dr. Melissa Ramirez,4,66.59,57.96,2025-12-03,Meath,229,On-Time,0.0,No Delay,37.44,70.8,1065.09,1,6.52,CUS-0167,Moran-Vaughan,No Complaint,No Complaint,8,1292.25,0.0
DEL-00134,TRK-062,Rigid Truck,4,Active,DRV-074,Courtney Bell,13,56.28,45.34,2025-06-26,Dublin,308,On-Time,0.0,No Delay,52.28,99.73,312.16,0,0.0,CUS-0322,Cox Inc,No Complaint,No Complaint,9,2512.95,0.0
DEL-00135,TRK-022,Articulated Truck,6,Active,DRV-043,Sheri Howell,5,74.32,65.54,2025-07-27,Meath,77,On-Time,0.0,No Delay,15.14,25.9,512.53,0,0.0,CUS-0295,Miller LLC,No Complaint,No Complaint,9,515.78,0.0
DEL-00136,TRK-073,Rigid Truck,11,Active,DRV-096,Brandon Morris,15,50.1,41.04,2026-05-19,Kildare,176,On-Time,0.0,No Delay,41.59,88.7,980.72,0,0.0,CUS-0233,Lambert LLC,No Complaint,No Complaint,9,968.63,0.0
DEL-00137,TRK-027,Articulated Truck,11,Active,DRV-050,Sheryl Carter,11,84.22,75.18,2025-10-18,Galway,119,Delayed,8.62,Vehicle Breakdown,28.47,55.28,1984.97,1,4.68,CUS-0244,Smith-Baker,Delivery Delay,Resolved,1,725.44,1078.98
DEL-00138,TRK-061,Articulated Truck,11,Breakdown,DRV-067,Jaime Chen,15,74.99,65.1,2025-11-03,Kildare,360,Delayed,7.09,Weather,79.61,145.88,2939.06,2,28.08,CUS-0314,Turner-King,Delivery Delay,Open,2,1662.49,608.48
DEL-00139,TRK-085,Articulated Truck,1,Active,DRV-061,Paul Coleman,2,54.79,57.29,2025-09-24,Cork,350,Delayed,5.61,Vehicle Breakdown,56.47,104.97,842.71,1,8.2,CUS-0363,"Hughes, Weaver and Rocha",Wrong Delivery,Escalated,2,2042.05,697.35
DEL-00140,TRK-133,Rigid Truck,11,Breakdown,DRV-074,Philip Quinn,6,63.57,69.54,2025-10-24,Limerick,207,Delayed,12.32,Vehicle Breakdown,71.4,131.84,1561.48,2,24.06,CUS-0021,"Davis, Thomas and Davis",Damaged Goods,Open,5,1564.46,1102.17
DEL-00141,TRK-096,Rigid Truck,2,Active,DRV-036,Theresa Clark,15,60.15,48.44,2026-03-31,Kildare,128,On-Time,0.0,No Delay,24.13,49.66,545.13,0,0.0,CUS-0490,Hamilton-Franklin,No Complaint,No Complaint,10,733.59,0.0
DEL-00142,TRK-087,Rigid Truck,1,Maintenance,DRV-032,Philip Russell,10,52.93,48.43,2025-09-09,Kildare,381,On-Time,0.0,No Delay,76.56,152.96,1367.45,1,5.01,CUS-0372,"Ruiz, Koch and Taylor",No Complaint,No Complaint,9,2383.86,0.0
DEL-00143,TRK-033,Articulated Truck,7,Maintenance,DRV-097,Mark Jimenez,1,79.51,69.4,2025-10-15,Galway,64,Delayed,6.09,Traffic,15.53,30.87,1709.53,2,17.72,CUS-0195,"Kim, Bennett and Chandler",Delivery Delay,Resolved,3,350.39,466.83
DEL-00144,TRK-131,Refrigerated Truck,10,Maintenance,DRV-029,Alexandra Hernandez,10,46.27,36.69,2026-05-08,Waterford,194,Delayed,15.38,Vehicle Breakdown,58.34,123.47,2671.92,3,13.7,CUS-0491,Marshall-Cervantes,Delivery Delay,Resolved,1,1267.06,1675.96
DEL-00145,TRK-057,Rigid Truck,10,Breakdown,DRV-045,John Young DDS,9,82.16,66.18,2025-11-26,Cork,399,Delayed,4.78,Driver Issue,86.83,169.08,3230.41,3,13.35,CUS-0322,James-Paul,Delivery Delay,Resolved,7,2127.4,289.73
DEL-00146,TRK-130,Articulated Truck,6,Active,DRV-049,Elizabeth Phillips,4,52.41,55.49,2025-07-12,Dublin,354,On-Time,0.0,No Delay,77.74,132.07,414.34,0,0.0,CUS-0348,Kane PLC,No Complaint,No Complaint,10,2596.61,0.0
DEL-00147,TRK-011,Articulated Truck,12,Maintenance,DRV-016,Evan Cross,8,60.17,50.75,2026-03-08,Galway,336,Failed,18.85,Weather,69.84,147.83,3682.75,5,23.96,CUS-0313,Miller-Frazier,Missing Delivery,Open,2,2706.99,2009.04
DEL-00148,TRK-132,Van,8,Maintenance,DRV-023,Janet Nelson MD,11,89.92,75.25,2025-11-06,Meath,256,Delayed,7.05,Driver Issue,48.55,92.76,2429.51,2,15.87,CUS-0326,Miller Inc,Delivery Delay,Resolved,2,1997.74,671.65
DEL-00149,TRK-077,Articulated Truck,8,Maintenance,DRV-018,Kayla Gonzalez,10,61.35,43.46,2025-09-14,Cork,359,On-Time,0.0,No Delay,72.21,125.17,1426.68,1,5.7,CUS-0264,Lowe Inc,No Complaint,No Complaint,8,2082.62,0.0
DEL-00150,TRK-003,Van,11,Breakdown,DRV-069,Anthony Kelley,13,53.73,41.11,2025-09-25,Waterford,201,Delayed,9.87,Vehicle Breakdown,42.02,78.33,1358.66,2,6.85,CUS-0125,Henry-Moreno,Missing Delivery,Resolved,3,916.06,1145.72
DEL-00151,TRK-120,Refrigerated Truck,10,Maintenance,DRV-075,Eric Hess,9,72.14,68.72,2026-01-28,Waterford,358,Delayed,14.29,Vehicle Breakdown,70.49,137.47,2761.26,2,20.17,CUS-0428,Castillo-Smith,Wrong Delivery,Resolved,3,2956.98,1531.31
DEL-00152,TRK-131,Van,5,Active,DRV-056,Robert Tucker,9,69.56,58.24,2026-05-31,Cork,362,Delayed,13.25,Vehicle Breakdown,74.69,163.73,659.49,0,0.0,CUS-0094,Harris Inc,Delivery Delay,In Progress,4,2621.45,953.28
DEL-00153,TRK-119,Rigid Truck,2,Active,DRV-008,Paula Wilson,1,76.45,71.1,2025-10-27,Meath,312,Failed,5.43,Route Inefficiency,64.52,126.18,1543.34,1,6.9,CUS-0095,"Harrington, Cantu and Beard",Wrong Delivery,Open,2,1761.58,1442.8
DEL-00154,TRK-136,Rigid Truck,5,Breakdown,DRV-094,James Lopez,14,68.52,64.73,2026-01-05,Limerick,241,Delayed,14.4,Traffic,49.92,90.95,2741.17,4,30.4,CUS-0138,Price and Sons,Delivery Delay,Open,3,1816.46,2108.32
DEL-00155,TRK-141,Rigid Truck,7,Active,DRV-048,Cindy Smith,1,57.31,59.43,2025-08-07,Cork,47,Delayed,11.11,Traffic,8.57,14.95,1607.37,1,11.89,CUS-0371,"Rodriguez, King and Wallace",Damaged Goods,In Progress,2,396.54,899.49
DEL-00156,TRK-077,Rigid Truck,12,Maintenance,DRV-060,Ryan Baxter,10,85.87,73.25,2026-04-29,Cork,418,Failed,11.67,Vehicle Breakdown,157.52,340.53,4511.7,4,38.35,CUS-0270,"Foley, Kane and Gibson",Delivery Delay,Escalated,5,3155.81,1845.21
DEL-00157,TRK-032,Refrigerated Truck,6,Maintenance,DRV-010,Michael Mendoza,12,48.33,35.48,2025-08-10,Galway,151,On-Time,0.0,No Delay,32.88,58.09,1487.18,1,8.68,CUS-0256,Vargas-Wallace,No Complaint,No Complaint,9,1265.34,0.0
DEL-00158,TRK-023,Articulated Truck,11,Active,DRV-072,Jason Vance,1,59.92,47.62,2026-01-21,Galway,95,Delayed,7.5,Traffic,17.7,35.33,2881.88,2,12.14,CUS-0474,Benton and Sons,Delivery Delay,Open,2,528.34,832.64
DEL-00159,TRK-001,Van,11,Active,DRV-099,Jeffrey Chang,7,84.32,66.51,2025-07-20,Galway,288,Delayed,10.33,Driver Issue,52.84,96.8,3019.96,2,24.06,CUS-0098,"Liu, Hughes and Garner",Delivery Delay,Escalated,1,1438.16,1005.42
DEL-00160,TRK-054,Van,9,Active,DRV-049,Kenneth Potts,15,59.76,39.52,2026-01-09,Galway,307,Delayed,9.98,Traffic,70.63,144.75,1306.61,1,14.05,CUS-0371,Hernandez-Lopez,Delivery Delay,In Progress,5,2406.96,1430.2
DEL-00161,TRK-099,Articulated Truck,11,Active,DRV-056,James Stevenson,1,53.65,52.57,2026-04-02,Galway,363,Delayed,5.17,Route Inefficiency,67.96,131.06,963.09,0,0.0,CUS-0284,"Davis, Pacheco and Hahn",Delivery Delay,In Progress,3,2618.12,606.72
DEL-00162,TRK-027,Van,1,Breakdown,DRV-015,Sharon Lee,8,80.77,68.67,2026-04-30,Galway,229,Failed,2.36,Traffic,42.87,84.34,1569.47,2,10.44,CUS-0460,Armstrong Ltd,Delivery Delay,Open,5,1859.27,1437.1
DEL-00163,TRK-070,Rigid Truck,9,Maintenance,DRV-047,Aaron Salazar,12,52.73,59.04,2025-08-23,Meath,200,Delayed,9.04,Vehicle Breakdown,49.34,87.1,2921.62,3,29.97,CUS-0452,Martin LLC,Delivery Delay,Open,1,1139.95,891.43
DEL-00164,TRK-090,Rigid Truck,11,Breakdown,DRV-072,Christopher Richardson,5,61.4,50.35,2026-03-21,Meath,37,Delayed,5.61,Route Inefficiency,7.32,15.81,2594.89,3,9.42,CUS-0448,"King, Hayes and Hernandez",Delivery Delay,Resolved,4,254.54,755.41
DEL-00165,TRK-022,Articulated Truck,6,Active,DRV-099,Suzanne Watkins,10,63.16,49.94,2025-11-09,Waterford,239,On-Time,0.0,No Delay,48.55,89.0,658.29,0,0.0,CUS-0208,Cervantes-Powers,No Complaint,No Complaint,10,1933.74,0.0
DEL-00166,TRK-026,Refrigerated Truck,8,Active,DRV-005,Donald Carter,15,64.06,55.08,2026-02-04,Cork,209,Delayed,10.12,Weather,50.59,98.55,876.47,0,0.0,CUS-0020,Hall-Pittman,Damaged Goods,Open,1,1111.25,639.61
DEL-00167,TRK-058,Van,6,Maintenance,DRV-014,Beth Dixon,11,76.07,70.1,2025-07-11,Waterford,217,Delayed,11.4,Vehicle Breakdown,49.74,92.88,1548.23,1,3.65,CUS-0368,Johnson-Contreras,Delivery Delay,Open,4,1507.57,874.4
DEL-00168,TRK-125,Rigid Truck,4,Maintenance,DRV-080,Taylor Valenzuela,11,70.07,67.04,2025-09-23,Galway,315,On-Time,0.0,No Delay,65.34,119.68,1061.47,1,4.01,CUS-0286,Murray and Sons,No Complaint,No Complaint,10,1480.77,0.0
DEL-00169,TRK-133,Van,10,Breakdown,DRV-086,Caleb Bush,2,56.58,65.73,2025-12-24,Kildare,249,Delayed,8.84,Route Inefficiency,60.72,125.17,2344.67,2,28.2,CUS-0291,"Davies, Rojas and Rowland",Damaged Goods,Resolved,4,1677.67,1170.86
DEL-00170,TRK-112,Refrigerated Truck,6,Maintenance,DRV-025,Drew Mcintyre,4,66.26,45.89,2026-02-14,Cork,212,On-Time,0.0,No Delay,56.16,111.34,2079.59,3,26.19,CUS-0206,Patterson-Fernandez,No Complaint,No Complaint,10,1310.03,0.0
DEL-00171,TRK-090,Van,10,Active,DRV-006,Timothy James,14,85.93,66.65,2025-08-17,Dublin,333,On-Time,0.0,No Delay,68.5,136.92,665.51,0,0.0,CUS-0364,"Williams, Reese and Smith",No Complaint,No Complaint,8,2021.84,0.0
DEL-00172,TRK-076,Rigid Truck,11,Breakdown,DRV-030,Jennifer Schmidt,10,65.65,71.34,2026-01-22,Meath,258,Delayed,12.41,Weather,48.92,93.27,2650.11,2,23.25,CUS-0400,Johnson PLC,Wrong Delivery,Open,4,1394.31,1675.33
DEL-00173,TRK-111,Van,10,Active,DRV-073,John Smith,13,74.2,61.81,2026-01-27,Meath,90,Delayed,16.47,Traffic,23.23,49.79,4040.1,3,16.93,CUS-0499,Garner-Richard,Delivery Delay,Escalated,4,526.51,2211.79
DEL-00174,TRK-128,Refrigerated Truck,3,Active,DRV-057,Rebekah Byrd,6,60.52,51.41,2025-10-18,Waterford,57,Delayed,1.32,Route Inefficiency,10.28,18.29,273.51,0,0.0,CUS-0189,"Parker, Anderson and Day",No Complaint,No Complaint,7,371.55,84.79
DEL-00175,TRK-106,Refrigerated Truck,3,Active,DRV-002,Victoria Curtis,5,68.64,50.44,2025-08-31,Cork,114,Delayed,6.22,Driver Issue,21.31,40.92,191.28,0,0.0,CUS-0280,"Johnson, Martinez and Huynh",Delivery Delay,Resolved,5,727.75,566.29
DEL-00176,TRK-107,Refrigerated Truck,4,Active,DRV-041,Phillip Hall,3,92.63,75.67,2026-05-21,Cork,127,Delayed,10.95,Traffic,24.17,51.39,1533.23,1,11.18,CUS-0160,"Caldwell, Conner and Jones",Delivery Delay,Open,5,889.17,1561.41
DEL-00177,TRK-138,Articulated Truck,10,Active,DRV-078,Bryan Johnson,2,61.65,57.7,2025-08-03,Waterford,108,Delayed,4.85,Weather,22.34,41.22,908.2,0,0.0,CUS-0146,Crawford-Holmes,No Complaint,No Complaint,5,741.75,302.54
DEL-00178,TRK-038,Refrigerated Truck,8,Active,DRV-023,Preston Dillon,2,73.32,65.73,2026-03-23,Waterford,417,On-Time,0.0,No Delay,82.36,161.39,991.42,0,0.0,CUS-0123,"Scott, Barnes and Wells",No Complaint,No Complaint,9,3004.67,0.0
DEL-00179,TRK-035,Rigid Truck,11,Active,DRV-073,Jason Reynolds,8,72.53,75.62,2025-06-25,Waterford,168,Failed,3.99,Traffic,38.22,67.41,999.08,0,0.0,CUS-0326,"Moore, Tate and Callahan",Driver Behaviour,Escalated,4,855.6,425.49
DEL-00180,TRK-108,Van,9,Maintenance,DRV-084,Amber Johnson,6,35.0,31.97,2025-11-23,Waterford,114,Failed,6.17,Vehicle Breakdown,31.76,65.28,1667.12,1,3.92,CUS-0276,Smith-Ortiz,Driver Behaviour,Resolved,3,658.15,456.82
DEL-00181,TRK-038,Articulated Truck,9,Active,DRV-043,Bruce Moore,4,74.5,69.68,2025-08-29,Galway,186,Delayed,12.65,Weather,44.5,79.34,2393.82,2,16.03,CUS-0448,Larson-Maynard,Delivery Delay,Open,2,1562.75,1130.65
DEL-00182,TRK-046,Rigid Truck,6,Active,DRV-088,Kimberly Cannon,6,75.79,73.74,2026-05-23,Dublin,391,On-Time,0.0,No Delay,78.26,150.16,3578.21,2,30.64,CUS-0269,Holt-Parrish,No Complaint,No Complaint,10,2287.04,0.0
DEL-00183,TRK-102,Articulated Truck,9,Active,DRV-047,Anthony Andrade,6,78.61,69.67,2025-11-30,Waterford,400,Delayed,3.42,Traffic,72.36,136.27,1578.3,1,7.24,CUS-0064,"Crane, Chapman and Woods",Delivery Delay,Open,6,1970.14,229.78
DEL-00184,TRK-036,Articulated Truck,6,Maintenance,DRV-043,Katie Trevino,10,70.06,58.72,2026-06-05,Galway,263,Delayed,11.55,Traffic,52.17,111.55,1463.06,1,9.66,CUS-0032,Beck-Parker,Missing Delivery,Escalated,3,1245.11,1442.87
DEL-00185,TRK-134,Articulated Truck,9,Active,DRV-044,Chelsea Lee,12,63.15,60.05,2025-09-30,Kildare,165,Delayed,9.54,Driver Issue,40.64,83.06,903.84,0,0.0,CUS-0019,Hodges Group,Delivery Delay,Escalated,2,925.37,1253.07
DEL-00186,TRK-108,Refrigerated Truck,5,Active,DRV-095,Debra Lara,14,75.65,68.27,2025-08-06,Cork,114,Delayed,8.7,Vehicle Breakdown,20.88,35.52,993.65,1,12.4,CUS-0011,Thompson LLC,Wrong Delivery,In Progress,5,537.88,844.37
DEL-00187,TRK-074,Refrigerated Truck,4,Active,DRV-039,Christina Galvan,2,73.92,81.92,2025-08-05,Cork,398,Delayed,5.64,Traffic,76.39,140.18,257.53,0,0.0,CUS-0271,Rosario-Barrera,Delivery Delay,Resolved,7,3095.82,647.67
DEL-00188,TRK-077,Rigid Truck,7,Active,DRV-071,Anthony Padilla,15,80.73,70.36,2025-10-22,Meath,142,Delayed,1.08,Vehicle Breakdown,32.56,61.1,819.6,0,0.0,CUS-0327,Terrell-Gray,Delivery Delay,Resolved,6,953.27,106.54
DEL-00189,TRK-025,Articulated Truck,6,Active,DRV-062,Stephen Nelson,9,71.77,56.93,2025-11-30,Waterford,245,On-Time,0.0,No Delay,71.24,149.55,1911.39,1,9.74,CUS-0043,"Blake, Roberts and Gray",No Complaint,No Complaint,10,1265.25,0.0
DEL-00190,TRK-076,Refrigerated Truck,12,Breakdown,DRV-077,Jeffrey Zimmerman,11,45.03,44.82,2026-04-03,Cork,165,Delayed,5.4,Vehicle Breakdown,31.31,60.22,3407.98,2,14.8,CUS-0111,Morales-Lowe,Damaged Goods,In Progress,2,860.66,765.6
DEL-00191,TRK-126,Refrigerated Truck,9,Active,DRV-054,Manuel Tucker,3,72.66,65.45,2025-10-13,Kildare,222,Delayed,9.4,Weather,46.23,83.25,928.09,0,0.0,CUS-0016,"Smith, Long and Castillo",Delivery Delay,In Progress,5,1051.94,1054.13
DEL-00192,TRK-135,Articulated Truck,12,Active,DRV-048,Kristin Mills,14,67.97,72.87,2026-03-21,Limerick,192,Failed,3.96,Vehicle Breakdown,35.8,70.92,1046.37,0,0.0,CUS-0347,Simmons LLC,Delivery Delay,Open,3,1016.69,656.48
DEL-00193,TRK-099,Rigid Truck,6,Active,DRV-024,Heather Jensen,9,65.94,47.19,2025-09-26,Galway,366,Delayed,10.31,Vehicle Breakdown,75.71,138.84,686.35,0,0.0,CUS-0146,Mason and Sons,Delivery Delay,Open,5,1780.68,817.28
DEL-00194,TRK-129,Articulated Truck,1,Active,DRV-019,Todd Williams,13,56.81,51.31,2026-02-09,Dublin,391,On-Time,0.0,No Delay,77.86,145.19,1016.52,1,9.13,CUS-0418,Thomas PLC,No Complaint,No Complaint,9,2716.11,0.0
